service_id,date,exception_type
DEC24-D07CAR-1_Weekday-BURRMB0,20250210,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250210,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250210,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250211,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250211,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250211,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250211,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250211,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250211,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250211,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250211,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250211,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250212,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250212,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250212,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250212,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250212,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250212,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250212,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250212,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250212,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250213,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250213,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250213,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250213,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250213,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250213,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250213,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250213,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250213,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250214,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250214,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250214,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250214,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250214,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250214,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250214,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250214,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250214,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250214,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250217,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250217,2
DEC24-D07CAR-1_Weekday-PALIHS1,20250217,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250217,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250217,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250217,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250217,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250217,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250217,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250217,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250217,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250217,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250217,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250217,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250218,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250218,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250218,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250218,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250218,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250218,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250218,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250218,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250218,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250219,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250219,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250219,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250219,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250219,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250219,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250219,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250219,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250219,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250220,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250220,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250220,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250220,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250220,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250220,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250220,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250220,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250220,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250221,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250221,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250221,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250221,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250221,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250221,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250221,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250221,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250221,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250224,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250224,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250224,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250224,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250224,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250224,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250224,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250224,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250224,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250225,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250225,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250225,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250225,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250225,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250225,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250225,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250225,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250225,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250226,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250226,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250226,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250226,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250226,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250226,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250226,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250226,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250226,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250227,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250227,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250227,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250227,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250227,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250227,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250227,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250227,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250227,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250228,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250228,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250228,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250228,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250228,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250228,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250228,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250228,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250228,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250303,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250303,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250303,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250303,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250303,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250303,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250303,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250303,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250303,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250304,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250304,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250304,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250304,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250304,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250304,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250304,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250304,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250304,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250305,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250305,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250305,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250305,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250305,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250305,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250305,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250305,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250305,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250306,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250306,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250306,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250306,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250306,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250306,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250306,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250306,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250306,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250307,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250307,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250307,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250307,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250307,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250307,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250307,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250307,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250307,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250310,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250310,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250310,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250310,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250310,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250310,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250310,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250310,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250310,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250311,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250311,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250311,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250311,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250311,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250311,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250311,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250311,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250311,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250312,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250312,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250312,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250312,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250312,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250312,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250312,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250312,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250312,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250313,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250313,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250313,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250313,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250313,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250313,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250313,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250313,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250313,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250314,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250314,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250314,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250314,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250314,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250314,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250314,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250314,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250314,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250317,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250317,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250317,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250317,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250317,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250317,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250317,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250317,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250317,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250317,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250318,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250318,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250318,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250318,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250318,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250318,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250318,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250318,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250318,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250319,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250319,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250319,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250319,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250319,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250319,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250319,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250319,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250319,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250320,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250320,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250320,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250320,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250320,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250320,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250320,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250320,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250320,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250321,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250321,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250321,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250321,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250321,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250321,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250321,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250321,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250321,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250324,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250324,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250324,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250324,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250324,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250324,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250324,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250324,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250324,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250325,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250325,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250325,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250325,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250325,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250325,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250325,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250325,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250325,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250326,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250326,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250326,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250326,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250326,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250326,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250326,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250326,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250326,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250327,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250327,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250327,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250327,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250327,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250327,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250327,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250327,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250327,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250328,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250328,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250328,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250328,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250328,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250328,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250328,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250328,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250328,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250328,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250331,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250331,2
DEC24-D07CAR-1_Weekday-PALIHS1,20250331,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250331,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250331,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250331,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250331,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250331,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250331,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250331,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250331,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250331,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250331,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250331,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250401,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250401,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250401,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250401,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250401,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250401,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250401,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250401,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250401,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250402,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250402,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250402,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250402,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250402,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250402,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250402,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250402,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250402,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250403,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250403,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250403,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250403,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250403,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250403,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250403,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250403,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250403,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250404,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250404,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250404,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250404,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250404,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250404,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250404,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250404,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250404,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250407,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250407,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250407,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250407,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250407,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250407,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250407,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250407,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250407,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250408,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250408,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250408,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250408,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250408,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250408,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250408,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250408,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250408,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250409,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250409,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250409,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250409,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250409,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250409,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250409,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250409,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250409,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250410,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250410,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250410,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250410,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250410,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250410,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250410,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250410,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250410,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250411,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250411,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250411,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250411,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250411,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250411,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250411,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250411,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250411,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250411,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250414,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250414,2
DEC24-D07CAR-1_Weekday-PALIHS1,20250414,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250414,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250414,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250414,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250414,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250414,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250414,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250414,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250414,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250414,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250414,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250414,2
DEC24-D07CAR-1_Weekday-FAIRHA0,20250415,2
DEC24-D07CAR-1_Weekday-FAIRHS1,20250415,2
DEC24-D07CAR-1_Weekday-PALIHS1,20250415,2
DEC24-D07CAR-1_Weekday-PAULRA0,20250415,2
DEC24-D07CAR-1_Weekday-PAULRE1-1010100,20250415,2
DEC24-D07CAR-1_Weekday-PAULRE1-0101000,20250415,2
DEC24-D07CAR-1_Weekday-LOANHD0,20250415,2
DEC24-D07CAR-1_Weekday-HOLLHS1,20250415,2
DEC24-D07CAR-1_Weekday-HOLLHB0,20250415,2
DEC24-D07CAR-1_Weekday-BURRMA0,20250415,2
DEC24-D07CAR-1_Weekday-BURRMB0,20250415,2
DEC24-D07CAR-1_Weekday-HOLLHA0,20250415,2
DEC24-D07CAR-1_Weekday-FAIRHB0,20250415,2
DEC24-D07CAR-1_Weekday-FAIRHC0,20250415,2
